idelem,tipo_elem,identif,nombre,north, east, zone, longitude, latitude
5618,PUNTOS DE MEDIDA URBANOS,61114,Pte Costa Rica O-E(Salida T˙nel) - JosÈ M¬™Soler-Arturo Soria,44791901295185.00,443618189440536.00,31,-5.2833758228247,1.3927629099811
3453,PUNTOS DE MEDIDA URBANOS,62002,Bravo Murillo E-O - Conde Serrallo-Nardo,447985424634989.00,441444267243745.00,31,-7.1126678242759,1.5415663864868
3424,PUNTOS DE MEDIDA URBANOS,63001,Bravo Murillo N-S - Fulgencio Miguel-Francos RodrÌguez,447870503104609.00,440521444306383.00,31,-1.5429146783808,-3.9559035985966
3584,PUNTOS DE MEDIDA URBANOS,63007,Bravo Murillo N-S - Almansa-Gta.Cuatro Caminos,447796064985912.00,44042671498909.00,31,-1.6722454693461,3.8267478843770
5698,PUNTOS DE MEDIDA URBANOS,63010,Bravo Murillo S-N - Hernani-Palencia,4477985087356.00,44043635473804.00,31,-1.5967168247783,5.1549579166121
5699,PUNTOS DE MEDIDA URBANOS,63011,Bravo Murillo S-N - JaÈn-Tiziano,447820316422922.00,440463281664.00,31,-1.4932477849125,-3.2434379202488
5700,PUNTOS DE MEDIDA URBANOS,63012,Bravo Murillo S-N - Teruel -Avila,447835126222935.00,44048067586733.00,31,5.8494300313193,-1.7114458804503
5701,PUNTOS DE MEDIDA URBANOS,63013,Bravo Murillo S-N - Avila-Ju·n de OlÌas,447847420746772.00,440496756627266.00,31,-4.6817587870396,1.0872557351881
5702,PUNTOS DE MEDIDA URBANOS,63014,Bravo Murillo S-N - Manuel Luna-San Enrique,447874705071854.00,44054066990476.00,31,-4.5743289607826,-9.9961375844462
5713,PUNTOS DE MEDIDA URBANOS,63026,Raimundo Fdez.Villaverde O-E - Alonso Cano-Modesto Lafuente,447774997431889.00,441008634185099.00,31,-4.1287691568672,-6.3906049203299
5717,PUNTOS DE MEDIDA URBANOS,63030,Raimundo Fdez.Villaverde E-O - Gral.MoscardÛ-Cte.Zorita,447776689214186.00,440971882256345.00,31,9.9701847065756,2.3206767097241
5732,PUNTOS DE MEDIDA URBANOS,63045,HERNANI - (ORENSE-GENERAL MOSCARDO),447791786373806.00,441111407421143.00,31,-6.7563720924871,1.5960073567283
5734,PUNTOS DE MEDIDA URBANOS,63047,Reina Mercedes E-O - Orense-Gral.MoscardÛ,447823900732443.00,441143273936338.00,31,-1.8977073701858,4.8017908658601
7020,PUNTOS DE MEDIDA URBANOS,63064,Filipinas 14 E-O( Lateral izqd) - Jes˙s Maestro- Blasco Garay,447701449904288.00,439822468686915.00,31,-5.8009429894262,1.6938784402869
7140,PUNTOS DE MEDIDA URBANOS,63701,Raimundo Fdez.Villaverde(Es 40) (PM63025+PM63054) - Raimundo Fdez.Villaverde(Es 40) (PM63025+PM63054),447775632595203.00,440945856005815.00,31,-2.4373984646554,7.5487810339921
4713,PUNTOS DE MEDIDA URBANOS,90039,Segovia E-O - Cuchilleros-San Justo,447414613488459.00,439648624680814.00,31,1.5877952753195,-5.1155138770873
4714,PUNTOS DE MEDIDA URBANOS,90040,Segovia O-E - San Justo-Costanilla de San Pedro,447410764947743.00,439827106073546.00,31,1.6070785012070,4.0988835484843
4689,PUNTOS DE MEDIDA URBANOS,90004,P∫ Pontones S-N - Alejandro Dumas-P∫ Imperial,44730864849269.00,439249093844272.00,31,6.2604400957958,-1.3444489236530
3475,PUNTOS DE MEDIDA URBANOS,90014,Gran VÌa de San Francisco de Sales S-N - Puerta Toledo-Aguila,447354668483786.00,439619183578681.00,31,2.4747622965942,-6.1246410714636
9970,PUNTOS DE MEDIDA URBANOS,90023,P∫ Imperial N-S - JemenuÒo -Gil ImÛn,447346727138511.00,439252303777132.00,31,-1.4006707988459,-4.5515324276427
4712,PUNTOS DE MEDIDA URBANOS,90038,Toledo S-N - Arganzuela-LÛpez Silva,447366390299102.00,439887036989491.00,31,-1.2661111279569,2.7249866392227
7087,PUNTOS DE MEDIDA URBANOS,97052,Bailen N-S(Giro a Mayor) - Salida T˙nel-Mayor,447433019127686.00,439579496678412.00,31,-1.0520934545289,2.4354910092057
7057,PUNTOS DE MEDIDA URBANOS,97053,MÈndez √Ålvaro  E-O (inferior M-30) - (EntrevÌas - Retama),447171075185199.00,4427265636935.00,31,-3.6957464189549,1.0978868034464
3522,PUNTOS DE MEDIDA URBANOS,97055,MÈndez √Ålvaro O-E - (Ariel - M-30),447186082263007.00,442568822779192.00,31,-1.3174218553771,-3.4422501534914
4136,PUNTOS DE MEDIDA URBANOS,97056,MÈndez √Ålvaro O-E(paso inferior M-30 - Tit·n-Av.EntrevÌas,447175181620001.00,442670032577673.00,31,1.0847518863809,-3.5934651099823
4139,PUNTOS DE MEDIDA URBANOS,97058,MÈndez √Ålvaro - E-O (Delante Gr5) - MÈndez √Ålvaro - E-O (Delante Gr5),447168365544382.00,442758114469161.00,31,-9.1856216094934,-2.4783686402352
4266,PUNTOS DE MEDIDA URBANOS,97046,San BernabÈ O-E - San BernabÈ O-E,447363062726157.00,439553678921337.00,31,7.1251826171585,-2.2563356640699
4268,PUNTOS DE MEDIDA URBANOS,97048,MayorO-E - Pl. Villa-Milaneses,447433035765347.00,439847585489835.00,31,-4.2298668163588,-9.1107971873535
4269,PUNTOS DE MEDIDA URBANOS,97049,Mayor O-E - Comandante Moreras-Bordadore,447438878831485.00,44003333782519.00,31,2.6632281891796,6.5695197637669
4270,PUNTOS DE MEDIDA URBANOS,97050,Comandante Moreras N-S - Fuentes-Santiago,447442082537096.00,439990041304016.00,31,6.2731547761140,1.9043274130583
5787,PUNTOS DE MEDIDA URBANOS,40005,Av. Pablo Neruda - Lago San MartÌn-Av. Buenos Aires,447055403799052.00,444825245368178.00,31,4.2216195291955,-5.7411610890137
5791,PUNTOS DE MEDIDA URBANOS,40009,Av. Pablo Neruda - Guillermo PingarrÛn-Av. Palomeras,447100360347289.00,445239873518526.00,31,3.0154416864824,-7.4970599296853
5792,PUNTOS DE MEDIDA URBANOS,40010,Av. Pablo Neruda - Leoneses-Av. Palomeras,447079596699353.00,445140276441493.00,31,5.5987484789316,1.5426174282889
3754,PUNTOS DE MEDIDA URBANOS,40011,Av. Palomeras - Pedro Laborde-Av. Pablo Neruda,447093608495041.00,445132080197368.00,31,-6.9663432005313,1.6615986709583
5793,PUNTOS DE MEDIDA URBANOS,40012,Av. Pablo Neruda - Candilejas-Santos Inocentes,44705408006504.00,443870608075084.00,31,-2.8336851344429,-6.4591926000845
4049,PUNTOS DE MEDIDA URBANOS,97104,Dr.Esquerdo N-S - Jorge Juan - Duque de Sesto,447510982469394.00,443357501774951.00,31,5.6597152468797,1.2721372538986
7072,PUNTOS DE MEDIDA URBANOS,97306,O¬¥Donnell E-S (giro a Dr. Esquerdo) - O¬¥Donnell E-S (giro a Dr. Esquerdo),447495502117432.00,443359293975741.00,31,-2.8623181221706,-6.3171231671696
7100,PUNTOS DE MEDIDA URBANOS,97407,(TACTICA) MÈndez √Ålvaro E-O(Giro a Sabal - Oriana-Sabal,447223691817711.00,442260862676657.00,31,1.1311751624181,-3.7425590761422
5784,PUNTOS DE MEDIDA URBANOS,40002,Av. Palomeras - Pedro Laborde-Av. Buenos Aires,447108684697246.00,444778811151422.00,31,-2.6469135542730,6.0561592317592
5817,PUNTOS DE MEDIDA URBANOS,41007,Av. Albufera - Perpetuo Socorro-Puerto Pajares,447192227721115.00,443982943835819.00,31,-2.4697952516402,5.6484632403136
5818,PUNTOS DE MEDIDA URBANOS,41008,Av. Albufera - Perpeto Socorro-Siera de Cadi,447188161001337.00,444052220070096.00,31,-5.5208874055883,-1.5750673710572
5819,PUNTOS DE MEDIDA URBANOS,41009,Av. Albufera - Payaso Fofo-Sierra de Cadi,44718295351197.00,444115596035159.00,31,8.3272495103723,2.7182087544346
5821,PUNTOS DE MEDIDA URBANOS,41011,Av. Albufera - Josefa Diaz-Cantalapiedra,447165514742974.00,444390907300148.00,31,-1.9736046688689,5.0297029325788
5966,PUNTOS DE MEDIDA URBANOS,45020,Av. Arcentales - Ajofrin-Hermanos GarcÌa Noblejas,447537990582053.00,446912859204453.00,31,1.3043609561504,-3.4583143289773
5968,PUNTOS DE MEDIDA URBANOS,45022,Pl. Alsacia - Aquitania-Av. Guadalajara,447448173397364.00,447290037945943.00,31,-1.2071453581471,2.6383561966382
5935,PUNTOS DE MEDIDA URBANOS,44037,C/. Virgen del Sagrario  - Virgen del Sagrario-Alcal·,44763308890347.00,445186825680266.00,31,-4.0616275509264,-2.9996931239980
5939,PUNTOS DE MEDIDA URBANOS,44041,C/. Arturo Soria - LÛpez de Aranda-Alcal·,447687420147299.00,445920470226313.00,31,-1.2625255750608,-3.3459773883065
5960,PUNTOS DE MEDIDA URBANOS,45014,C/. Hermanos GarcÌa Noblejas - Villaescusa-Pobladura del Valle,447493762069849.00,447000249609975.00,31,8.9089289751780,-2.0069638779560
5962,PUNTOS DE MEDIDA URBANOS,45016,C/. Juli·n Camarillo - AlbarraciÌn-Hermanos GarcÌa Noblejas,447625745177537.00,446374219533338.00,31,-6.6616785117281,2.0409172443656
6037,PUNTOS DE MEDIDA URBANOS,46030,C/. JosÈ del Hierro  - JosÈ del Hierro-Arturo Soria,447713505260941.00,445697591135652.00,31,2.5304173494751,7.9357354853870
6069,PUNTOS DE MEDIDA URBANOS,47008,C/. Arturo Soria  - Cultura-Caleruega,448125842674225.00,4434154804098.00,31,-9.5154655281163,3.1452431419058
6084,PUNTOS DE MEDIDA URBANOS,47023,C/. Condado TreviÒo - Av. San Luis-M-30,448139531222564.00,443213320394728.00,31,-5.8303086051356,-1.2801683938436
6085,PUNTOS DE MEDIDA URBANOS,47024,Av. San Luis  - Arturo Soria-Mesena,44809280599357.00,443550696092968.00,31,5.1891015200826,-1.3408113464725
6086,PUNTOS DE MEDIDA URBANOS,47025,Av. San Luis  - Eladio LÛpez Vilches-Mesena,448083156100418.00,443817639884858.00,31,7.2700513401700,-2.3077321893847
6087,PUNTOS DE MEDIDA URBANOS,47026,Av. San Luis - Av. San Luis-Julio Danvila,448059005104129.00,444053280187162.00,31,2.5544340357924,-6.3929666676489
6088,PUNTOS DE MEDIDA URBANOS,47027,Golfo Salonica 1 N-S - (Espliego-Av. San Luis),448092527546313.00,443696336274509.00,31,-4.0137960352240,1.1851743774875
6137,PUNTOS DE MEDIDA URBANOS,53005,Av. MarquÈs de Corbera - M™Teresa Saenz de Heredia-Santa Prisca,447546791943929.00,44486724948341.00,31,7.9111128152065,-1.7408241891571
3487,PUNTOS DE MEDIDA URBANOS,53006,Av. MarquÈs de Corbera - Hermanos Machado-Santa Prisca,447570406603307.00,445048068248747.00,31,-1.2644611963815,-2.8233259135707
6142,PUNTOS DE MEDIDA URBANOS,53011,C/. Ascao  - Luis RuÌz-Emilio Ferrari,447594277040355.00,44579890612434.00,31,-1.8628473020240,-6.0358549483704
6154,PUNTOS DE MEDIDA URBANOS,53024,C/. Santa Prisca - Av. MarquÈs de Corbera-Cementerio,447556938867549.00,445069345833088.00,31,7.7226744338227,2.4867194565421
6155,PUNTOS DE MEDIDA URBANOS,53025,Av. Daroca - Av. Daroca-Santa Genoveva,447564702877446.00,445098256006965.00,31,1.6156758361773,-5.2893553204818
6208,PUNTOS DE MEDIDA URBANOS,54020,C/. Villablanca   - Villajimena-ViÒedos,447335160696941.00,448818601514517.00,31,-1.1694746727546,3.1488206628670
6210,PUNTOS DE MEDIDA URBANOS,54022,C/. Casalarreina  - Ezcaray-CordovÌn,447356192331304.00,448109252280887.00,31,-2.3654545118666,5.1846459243478
6922,PUNTOS DE MEDIDA URBANOS,54032,San Cipriano  - Daroca - P∫ Artilleros,447299840925361.00,448369206625052.00,31,2.1787210589477,-5.0528900550101
6221,PUNTOS DE MEDIDA URBANOS,55001,Ctra. Canillas - Carril del Conde-Matapozuelos,447960037711084.00,444789147125899.00,31,-5.1128616570281,1.2762113839428
6222,PUNTOS DE MEDIDA URBANOS,55002,Ctra. Canillas - Matapozuelos-Ricardo San Ju·n,447958733338406.00,444841423232879.00,31,1.8575470406765,4.7608763159157
6223,PUNTOS DE MEDIDA URBANOS,55003,Ctra. Canillas - Utrillas- Javier Quinto,447968395461842.00,445507949724356.00,31,-6.5030412300009,1.9752499684185
6224,PUNTOS DE MEDIDA URBANOS,55004,Ctra. Canillas - Javier Quinto-Utrillas,447968892294126.00,445499967154637.00,31,6.0701718462886,1.7228265528816
6654,PUNTOS DE MEDIDA M-30,PM10401,PM10401,447810510344904.00,443915133461558.00,31,-4.4104020026891,-8.0079765442158
6274,PUNTOS DE MEDIDA URBANOS,55404,C/. Francisco Mosqueda  - RamÛn Power-Silvano,447952525818371.00,446860564362672.00,31,-8.5349569275834,-2.3506801992587
6275,PUNTOS DE MEDIDA URBANOS,55405,C/. Silvano - Liceo-Alcorisa,447931333517733.00,445763484962407.00,31,-4.3789875114532,-9.6891119995756
6284,PUNTOS DE MEDIDA URBANOS,55414,C/. AÒil - Hipercor-Av. de los Andes,447887635293155.00,447732078766813.00,31,5.7134950066067,-1.5706825313217
6285,PUNTOS DE MEDIDA URBANOS,55415,C/. Ribera del Loira  - Av. PartenÛn-Av. Consejo de Europa,447916723897469.00,447822075982046.00,31,-2.5890126532933,8.1590122637070
6286,PUNTOS DE MEDIDA URBANOS,56001,C/. LÛpez de Hoyos - Ctra. Canillas-LÛpez de Hoyos,447989628395838.00,444589368059364.00,31,-4.4222855621974,1.2955274773406
6378,PUNTOS DE MEDIDA URBANOS,59025,C/. Salvador de Madariaga - Verdaguer y GarcÌa-Esteban Mora,447688547507382.00,444377442730356.00,31,5.7995470249649,1.3911811123645
6379,PUNTOS DE MEDIDA URBANOS,59026,C/. Esteban Mora   - MarÌa Nistal-Antonio AcuÒa,447680707264702.00,444443850305145.00,31,4.0444554057011,8.9262713468481
6399,PUNTOS DE MEDIDA URBANOS,64012,Av. Canillejas a Vic·lvaro - Julia GarcÌa Boutan-Hinojal,447606336471509.00,448241261086664.00,31,1.0595355977153,-2.8726390504610
6404,PUNTOS DE MEDIDA URBANOS,64019,Av. Arcentales - Albadalejo-Av. Canillejas a Vic·lvaro,447640951536932.00,448338368321362.00,31,-2.3794524864217,-5.5062473306099
6655,PUNTOS DE MEDIDA M-30,PM10402,PM10402,447810133076576.00,443893209998852.00,31,1.7870451292895,-5.7764569547849
6357,PUNTOS DE MEDIDA URBANOS,59003,C/. JosÈ del Hierro - JosÈ de Hierro-Virgen del Sagrario,447656470593594.00,444922980739873.00,31,-3.1606102617513,-6.8725636806412
6358,PUNTOS DE MEDIDA URBANOS,59004,C/. JosÈ del Hierro    - Emilio Gastesi Fern·ndez-Virgen del Sagrario,447667288856454.00,445088948528517.00,31,-2.7563122949782,5.9958280180626
6360,PUNTOS DE MEDIDA URBANOS,59006,C/. Virgen de la AlegrÌa  - Virgen del Portillo-Virgen de Lluc,447647183016687.00,444498829105241.00,31,-4.0193403729088,-2.7128192670812
6363,PUNTOS DE MEDIDA URBANOS,59009,C/. Virgen del Sagrario - Virgen del Portillo-JosÈ del Hierro,44766914223021.00,444960049411437.00,31,-3.3041986144665,-8.1651916852777
6448,PUNTOS DE MEDIDA URBANOS,65037,Av. Miguel Hern·ndez - Av. Miguel Hern·ndez-Av. Pablo Neruda,447182725860449.00,445890541858423.00,31,-3.8722189895281,-8.5774686255330
6467,PUNTOS DE MEDIDA URBANOS,65404,Av. Doctor GarcÌa Tapia - Camino Vinateros-Av. Doctor GarcÌa Tapia,447392130386458.00,445039786607181.00,31,3.1960612268813,9.7355319424376
6469,PUNTOS DE MEDIDA URBANOS,66003,Suecia  102 - MarÌa Sevilla Diago-Pl. Grecia,447633719763646.00,448692926904311.00,31,1.4046359262429,3.7223167411506
3760,PUNTOS DE MEDIDA URBANOS,66017,Pl. Grecia E-O - Av. Arcentales-Pitagoras,447650877268023.00,448592874528815.00,31,4.9794740048968,1.4597057388518
6114,PUNTOS DE MEDIDA URBANOS,67009,Camino Vinateros  - Arroyo de la Media Legua-Cdor Diego Valderr·banos,44737578408925.00,444371574254917.00,31,4.4101734078664,-1.2913890770517
3520,PUNTOS DE MEDIDA URBANOS,79010,C/. PrÌncipe Carlos - Pintor Ignacio de Zuloaga-Francisco Pi y Margall,44821298302324.00,444845870956157.00,31,-5.5877187227688,-1.5404130861562
3457,PUNTOS DE MEDIDA URBANOS,79016,VÌa Servicio A-1 - Arroyo de Valdebebas-Francisco Pi y Margall,448300368856997.00,443491241813477.00,31,-4.4184866212688,8.2127364341446
5234,PUNTOS DE MEDIDA URBANOS,83005,Arboleda - Arboleda-Ctra. Villaverde a Vallecas,447081060742723.00,446989129545618.00,31,-1.1132786259483,-3.7235636312829
5364,PUNTOS DE MEDIDA URBANOS,88008,C/. PeÒaranda de Bracamonte - Barranco del Novillo-Av. Suertes,446927248284274.00,448494926197215.00,31,-4.7589389399991,9.4940254027005
5375,PUNTOS DE MEDIDA URBANOS,89003,Av. Ensanche Vallecas - Rafael LeÛn-JosÈ GutiÈrrez,446868066918876.00,448952198607916.00,31,-1.2980219484186,-3.4652334806030
5226,PUNTOS DE MEDIDA URBANOS,82409,Cno. Hormigueras - Cno. Hormigueras (Entrevias) N-S(Pasado Gr. 2),44697193795915.00,444792452876317.00,31,-1.1170587618208,2.4962302841880
5225,PUNTOS DE MEDIDA URBANOS,82410,Cno. Pozo Tio Raimundo - Cno. Pozo Tio Raimundo E-O(Pasado Gr. 1),446968078350448.00,44482022415067.00,31,-9.5699739931919,3.1713121629238
5232,PUNTOS DE MEDIDA URBANOS,83003,Av.Democracia - San Jaime-Ctra. Vicalvaro a Vallecas,447060533842855.00,447079799395344.00,31,-1.3656488482801,3.0613497130604
4805,PUNTOS DE MEDIDA URBANOS,25040,ANTONIO LOPEZ N-S(LATERAL),447004211282055.00,441174753987109.00,31,7.7732862500013,2.5061469143694
4829,PUNTOS DE MEDIDA URBANOS,26020,AV.ANDALUCIA S-N(AV.ROSALES-AV.POBLADOS),44691579420342.00,441171144104096.00,31,2.0284816951713,6.4150346837219
3803,PUNTOS DE MEDIDA URBANOS,26022,AV.ANDALUCIA N-S(GTA.MALAGA-AV.POBLADOS),446952828332551.00,441123496703844.00,31,3.1739854713944,-9.5418378405159
4796,PUNTOS DE MEDIDA URBANOS,25030,TOLOSA LATOUR O-E(GIRO SIMON GONZALEZ),44703827069578.00,441014997327317.00,31,3.1838617117715,-7.7947999562087
4798,PUNTOS DE MEDIDA URBANOS,25033,ANT. LOPEZ N-S(CNO.PERALES-CONSUELLAMOS),447056712723746.00,441056774201302.00,31,-1.0701544278649,-2.3063641867890
4799,PUNTOS DE MEDIDA URBANOS,25034,ANTONIO LOPEZ N-S(S.ARMENGOL-GTA.CADIZ),447136113723888.00,440668717733998.00,31,7.6386509786859,-1.7936109553970
4800,PUNTOS DE MEDIDA URBANOS,25035,(BUS)AV.CORDOBA N-S(H.JESUS-ALMENDRALES),447072788474807.00,440879346068922.00,31,-9.3034188596993,-2.0267904092689
4801,PUNTOS DE MEDIDA URBANOS,25036,(BUS)AV.CORDOBA N-S(H.JESUS-ALMENDRALES),447098098713074.00,440817680139868.00,31,-3.0297533967553,-9.1475161122313
4802,PUNTOS DE MEDIDA URBANOS,25037,AV. CORDOBA S-N(CONSUELLAMOS-TOMELLOSO),447048617758555.00,440942949703803.00,31,-5.6195926147367,1.3371693653344
4911,PUNTOS DE MEDIDA URBANOS,37032,CAMARENA S-N(OCA?A-ILLESCAS),447171612886446.00,435974826335359.00,31,4.1440111628334,9.8619433917240
4914,PUNTOS DE MEDIDA URBANOS,37036,VALMOJADO E-O ENTRADA CRUCE,447150117137624.00,435742859380741.00,31,-4.9858350873751,1.1755183533095
4935,PUNTOS DE MEDIDA URBANOS,38016,E.MONTIJO N-S(N.S.FATIMA-POBLADOS),447014675623726.00,436541286713124.00,31,-2.7194088955295,-8.1869588204763
4984,PUNTOS DE MEDIDA URBANOS,39036,E. BARREIROS N-S(S. MARTIN-ARENAS REY),446881073772908.00,440860132445879.00,31,5.4516080812876,1.5402149626992
3527,PUNTOS DE MEDIDA URBANOS,39037,E.BARRE.GIRO S-N(ALERCE-CONIFERAS),446875363375073.00,440831965303528.00,31,1.7639029333470,-5.6508074231685
4899,PUNTOS DE MEDIDA URBANOS,37012,ILLESCAS O-E(TEMBLEQUE-VALMOJADO),447181729119596.00,435642744388942.00,31,1.4085980272351,3.0716520043473
4900,PUNTOS DE MEDIDA URBANOS,37013,VALMOJADO N-SVALMOJADO.99-ILLESCAS),447193225657657.00,435764936338091.00,31,-3.8294386673764,8.1721729134301
4773,PUNTOS DE MEDIDA URBANOS,48001,MARCELO USERA O-E(SAN MAGIN-R. YBARRA),447095834484705.00,439522500726743.00,31,3.8645662046230,3.8125819188234
4807,PUNTOS DE MEDIDA URBANOS,48009,RAFAELA YBARRA S-N(VERJA-D.BARRANCO),447061883326907.00,439737851342842.00,31,5.1257358629682,-1.3589867889219
3447,PUNTOS DE MEDIDA URBANOS,49001,PAU.ODIAGA N-S(INGLATERRA-G.RICARDO,447194839696451.00,438743846498977.00,31,-5.4814863451150,-1.5363433558303
5039,PUNTOS DE MEDIDA URBANOS,49006,GRAL.RICARDOS O-E(ALEJ.SANCHEZ-TOBOSO),44717660139413.00,438526539258673.00,31,7.4728028358071,-2.3907939503514
5040,PUNTOS DE MEDIDA URBANOS,49007,GRAL.RICARDOS E-O(SALLABERRY-PAU.ODIAGA),447198284927519.00,438823354415908.00,31,4.4014991551923,9.4924909984018
5044,PUNTOS DE MEDIDA URBANOS,49011,GRAL. RICARDOS O-E(OPORTO-CASTRO ORO),447137776480939.00,438048724425107.00,31,5.8468459665493,1.2512337380174
5045,PUNTOS DE MEDIDA URBANOS,49012, GRAL.RICARDOS E-O(GAVIOTA-F.GARCIA,447119327284316.00,437820730714614.00,31,-1.0536442258958,3.4518424808317
5050,PUNTOS DE MEDIDA URBANOS,49017,G.RICARDOS E-O(M.GRANDES-BAT.TORRIJOS),447090668978166.00,437316630266194.00,31,7.7032278921706,1.7918673390933
5060,PUNTOS DE MEDIDA URBANOS,49031,PL.TOROS N-S(CASTROJERIZ-GRAL.RICARDOS),447102694225156.00,437504195871207.00,31,-3.9246277544567,-5.6416982689851
5237,PUNTOS DE MEDIDA URBANOS,84002,AV.PESETA E-O(CORONA-CARABANCHEL ALTO),446844340351544.00,436222277046867.00,31,-1.3522998558554,3.4553950654419
5239,PUNTOS DE MEDIDA URBANOS,84004,AV.PESETA O-E(MORALES-CARABANCHEL ALTO),446843749881066.00,435975731912383.00,31,-1.7610237153241,-5.5502187429558
5297,PUNTOS DE MEDIDA URBANOS,84005,CARPIO TORTA O-E(MORALES-CARAB.ALTO,446868138785555.00,436101406302284.00,31,-8.2005963355739,2.6525828322920
5298,PUNTOS DE MEDIDA URBANOS,84006,ALLARIZ O-E(PROGRESO-CARAB.ALTO),4469024803465.00,436126346942244.00,31,-1.0267843973637,2.6833230271496
5299,PUNTOS DE MEDIDA URBANOS,84007,G.ARTECHE O-E(POLVORANCA-CARAB.ALTO,446932376301238.00,436149897000265.00,31,-7.1432553147906,-1.5722047114249
5240,PUNTOS DE MEDIDA URBANOS,84008,LATERAL VIA LUSITANA N-S(AGUACATE-PESETA,446870132026165.00,43701173185927.00,31,-9.2331230907107,1.9934922724238
5194,PUNTOS DE MEDIDA URBANOS,81014,I.VARGAS(TUNEL)E-O(A.MANZAN.-P.E.STO),447292151891944.00,438674445629664.00,31,1.2268975415683,4.0110945762273
5241,PUNTOS DE MEDIDA URBANOS,84009,REAL E-O(CALDERILLA-VIA LUSITANA),446857298284337.00,437059909876297.00,31,-7.2574536854263,1.9647963906616
5242,PUNTOS DE MEDIDA URBANOS,84010,LATERAL VIA LUSITANA S-N(M-40-PESETA),44684776474644.00,436931153200143.00,31,6.7969465774728,1.4998832100093
5243,PUNTOS DE MEDIDA URBANOS,84011,AV.PESETA O-E(MARAVEDI-M-40),446855931482644.00,436861924015479.00,31,2.9136704172535,-6.5219591146749
5244,PUNTOS DE MEDIDA URBANOS,84012,VIA LUSITANA N-S(HALCONERO REY-AGUACATE),446911294426429.00,437246554229954.00,31,-6.0841324874240,-1.8359616049500
5301,PUNTOS DE MEDIDA URBANOS,85024,PEDRO YAGUE S-N,447179942921735.00,440016830835433.00,31,6.7412206408549,-1.8572413297295
5308,PUNTOS DE MEDIDA URBANOS,86005,AVIACION O-E(G.MILLAN ASTRAY-J.CADALSO),446969418595111.00,434935604648512.00,31,6.3911442369852,1.9721160929834
5310,PUNTOS DE MEDIDA URBANOS,86007,AV.AVIACION O-E(FLAUTAS-PLATILLOS),446971759931346.00,434825918732136.00,31,-3.5881122555178,2.0534034199254
5311,PUNTOS DE MEDIDA URBANOS,86008,JOSE CADALSO N-S(GRAL SALIQUET-AVIACION),44697780533722.00,434900267032816.00,31,4.6389886228190,1.1555403281260
