idelem,tipo_elem,identif,nombre,north, east, zone, longitude, latitude,,,,
5393,PUNTOS DE MEDIDA URBANOS,"94012",S. NORBERTO O-E(REAL PINTO-S.ERASMO),446591544930397.00,440043807176896.00,31,14.348.966.295.403,-32.942.491.712.125,,,,
5013,PUNTOS DE MEDIDA URBANOS,"95031",CARAMUEL N-S(D?A MENCIA-ANTILLON SENTID),447382774922067.00,438448681549349.00,31,53.372.446.792.921,14.831.214.252.728,,,,
5014,PUNTOS DE MEDIDA URBANOS,"95032",CARAMUEL N-S(FIDIAS-P? OLIVOS),447348546367396.00,43818317165757.00,31,10.546.164.137.007,-34.579.708.833.184,,,,
3553,PUNTOS DE MEDIDA URBANOS,"95033", JAIME III O-E(ARAMIS-CARAMUEL),447354968668059.00,438190719624361.00,31,-34.081.790.593.955,-82.449.386.585.266,,,,
5030,PUNTOS DE MEDIDA URBANOS,"95035",P.SARASATE O-E(FUENDETODOS-CARAMUEL,447330043373474.00,438135275132847.00,31,-22.134.329.715.465,68.607.335.686.249,,,,
5017,PUNTOS DE MEDIDA URBANOS,"95036",P? OLIVOS O-E(M? DEL CARMEN-CARAMUEL),447334982449143.00,438074355698657.00,31,20.741.050.160.410,64.734.440.480.149,,,,
5389,PUNTOS DE MEDIDA URBANOS,"94007",RESINA SE-NO(S.ERASMO-R. PINTO),446548179319474.00,439775193593039.00,31,90.872.327.422.143,21.151.731.025.652,,,,
4525,PUNTOS DE MEDIDA URBANOS,"31041",DR.FEDERICO RUBIO Y GALI O-E(FCO. DE DIEGO-MORERAS),447860603097006.00,439545493988594.00,31,21.311.143.450.578,-66.662.242.627.567,,,,
5111,PUNTOS DE MEDIDA URBANOS,"96047",J.UROSA  E-O(C.AGUILERA-N.S.FATIMA),447098331220873.00,43681972820489.00,31,-13.072.297.612.524,42.359.629.952.865,,,,
5128,PUNTOS DE MEDIDA URBANOS,"96050",M.O.ROMERO N-S(F.DELGADO-N.S.FATIM),44707303345191.00,436628975733195.00,31,14.801.121.466.805,-47.500.947.287.336,,,,
4908,PUNTOS DE MEDIDA URBANOS,"98018",ACCESO NV N-S(NV-SESE?A),447242948381458.00,435301500192438.00,31,-14.579.409.034.620,-46.646.653.354.447,,,,
5179,PUNTOS DE MEDIDA URBANOS,"98022",CTRA. DE BOADILLA O-E (CARABIAS-NV),447251716255161.00,435166699104694.00,31,68.303.913.269.608,15.867.915.401.005,,,,
5175,PUNTOS DE MEDIDA URBANOS,"98034",CT.CCHEL-ARAV.S-N(DAN.SEGOVIA-VILLAVIC.),447211692667407.00,434502442585824.00,31,45.315.670.650.102,-10.991.751.622.811,,,,
9930,PUNTOS DE MEDIDA URBANOS,"29007",AV.MIRAFLORES S-N(AV.COMPLUTENSE -SINESIO DELGADO),447913197197197.00,438262726469649.00,31,38.477.330.345.116,-83.728.558.591.270,,,,
9932,PUNTOS DE MEDIDA URBANOS,"29008",AV.MIRAFLORES N-S(GTA. MIRAFLORES-DEHESA DE LA VILLA),44791429543362.00,438249543932557.00,31,-48.049.090.552.773,-11.427.943.152.284,,,,
4557,PUNTOS DE MEDIDA URBANOS,"32017",AV. BETANZOS S-N(MELCHOR FERNANDEZ ALMAGRO-LA BAQEZA),448101057615324.00,439810959491135.00,31,-12.842.071.614.449,-29.560.878.970.057,,,,
4558,PUNTOS DE MEDIDA URBANOS,"32018",FINISTERRE E-O(SINESIO DELGADO-VILLA MARIN),448093437065704.00,440821804199195.00,31,74.079.432.809.917,-20.272.632.096.569,,,,
3402,PUNTOS DE MEDIDA URBANOS,"91001",Hiedra S-N (Estacisn Chamartmn-Bambz),448074787760911.00,442607435840192.00,31,49.408.741.119.836,11.109.715.619.848,,,,
5746,PUNTOS DE MEDIDA URBANOS,"91004",Av. Pio XII O-E (Bambz-Av. Burgos),448070327551264.00,442692584306952.00,31,-22.966.624.441.191,50.065.830.225.785,,,,
4738,PUNTOS DE MEDIDA URBANOS,"93026",Chantada O-E(Cisar Marique-Candido Mateos),448073684891475.00,439235832649362.00,31,17.969.657.232.780,-38.894.052.472.439,,,,
5204,PUNTOS DE MEDIDA URBANOS,"36013",ALMANZORA O-E(CINCO LAGUNAS-C.BARRIAL),447939642924742.00,433054317198241.00,31,-35.147.378.444.900,19.793.281.893.597,,,,
4864,PUNTOS DE MEDIDA URBANOS,"36020",(TACTIC)ANA TERESA E-O(ARDALES-PLEYADES),447941898242374.00,43365288063853.00,31,34.658.258.891.976,10.039.251.991.701,,,,
6954,PUNTOS DE MEDIDA URBANOS,"75022",MONASTERIO ARLANZA O-E(M607-NTRA. SRA. VALVERDE),44845009038978.00,441980665292993.00,31,-11.168.884.929.980,36.934.063.953.056,,,,
7110,PUNTOS DE MEDIDA URBANOS,"75023", MONASTERIO ARLANZA GIRO GR-4,448449884158521.00,442020482742342.00,31,52.788.755.409.074,-15.027.026.474.074,,,,
6958,PUNTOS DE MEDIDA URBANOS,"75408",NTRA. SRA. VALVERDE N-S(CARRIL DERECHO-ANTONIO CABEZON-AFUERAS VALVERDE),448361371621388.00,441950408760317.00,31,13.497.303.725.800,35.128.340.319.004,,,,
6962,PUNTOS DE MEDIDA URBANOS,"76001",MONASTERIO ESCORIAL. 14 E-O (MONASTERIO DE LAS HUERTAS- SANTUARIO DE VALVERDE),44842080350112.00,440105940170023.00,31,38.966.978.419.132,-87.441.512.803.370,,,,
3492,PUNTOS DE MEDIDA M-30,"PM10862",PM10862,447383421965045.00,443849279382528.00,31,11.521.842.380.182,-30.570.666.535.164,,,,
7124,PUNTOS DE MEDIDA M-30,"PM10948",PM10948,447312594711237.00,443553211198966.00,31,23.552.834.978.308,-73.901.423.723.550,,,,
6690,PUNTOS DE MEDIDA M-30,"PM12061",PM12061,447618456545232.00,437554842645538.00,31,55.352.718.885.924,-12.270.477.860.081,,,,
5024,PUNTOS DE MEDIDA URBANOS,"95026",P∫ EXTREMADURA O-E(NAVAS DEL REY-LA MILAGROSA),447375590493645.00,437515503933946.00,31,-18.887.789.115.220,42.765.681.092.334,,,,
5020,PUNTOS DE MEDIDA URBANOS,"95027",FRANCISO BRIZUELA  S-N(BENICASIM-P∫ EXTREMADURA),447365899690118.00,437417131442121.00,31,37.008.633.350.169,22.522.039.767.285,,,,
6691,PUNTOS DE MEDIDA M-30,"PM12121",PM12121,447681912233468.00,437534385673241.00,31,15.213.305.264.904,48.855.610.900.932,,,,
7125,PUNTOS DE MEDIDA M-30,"PM12122",PM12122,447683188011653.00,43758014107387.00,31,14.707.180.863.406,33.525.928.296.877,,,,
6692,PUNTOS DE MEDIDA M-30,"PM12211",PM12211,447760736416759.00,437382447351863.00,31,12.915.685.669.411,41.953.526.051.115,,,,
6693,PUNTOS DE MEDIDA M-30,"PM12241",PM12241,447820635870488.00,437203946204058.00,31,-21.365.134.530.216,-46.582.799.152.383,,,,
3700,PUNTOS DE MEDIDA URBANOS,"78401",REDECILLA DEL CAMINO S-N (VILORIA DE RIOJA - SANTO DOMINGO DE LA CALZADA),448442675528634.00,443439532195094.00,31,82.799.776.472.963,22.612.257.600.312,,,,
5008,PUNTOS DE MEDIDA URBANOS,"95024",P∫ EXTREMADURA E-O(TURISMUNDO-GRAL. MANSO),44737992092835.00,437588465968597.00,31,-53.028.743.846.708,14.745.795.933.008,,,,
3491,PUNTOS DE MEDIDA M-30,"PM10861",PM10861,447381957427182.00,443870768810064.00,31,-42.582.445.322.055,-65.786.060.127.052,,,,
5031,PUNTOS DE MEDIDA URBANOS,"95025", ALFONSO ACEA N-S,447377108366021.00,437486081294936.00,31,-12.658.788.571.683,27.159.755.997.867,,,,
6716,PUNTOS DE MEDIDA M-30,"PM20152",PM20152,448046995393578.00,443197939494491.00,31,17.776.301.291.754,45.475.868.155.049,,,,
6717,PUNTOS DE MEDIDA M-30,"PM20231",PM20231,447996048595725.00,443458139361046.00,31,13.131.315.187.348,43.370.041.146.370,,,,
6732,PUNTOS DE MEDIDA M-30,"PM20571",PM20571,447649240467012.00,444143130444802.00,31,62.769.208.966.540,18.818.512.651.815,,,,
6750,PUNTOS DE MEDIDA M-30,"PM20912",PM20912,447337057532839.00,443740691158386.00,31,14.129.676.074.750,31.413.528.100.326,,,,
6751,PUNTOS DE MEDIDA M-30,"PM20913",PM20913,447338050077684.00,443715378186533.00,31,-37.467.096.321.979,-11.151.853.112.487,,,,
6756,PUNTOS DE MEDIDA M-30,"PM21081",PM21081,447185051716285.00,442832641534016.00,31,66.793.303.750.311,18.597.651.563.645,,,,
6757,PUNTOS DE MEDIDA M-30,"PM21148",PM21148,447129343556452.00,442406928247906.00,31,41.137.482.029.859,12.057.475.899.628,,,,
6758,PUNTOS DE MEDIDA M-30,"PM21181",PM21181,447112375308561.00,442288922182251.00,31,-20.519.781.481.779,-65.065.606.085.708,,,,
6759,PUNTOS DE MEDIDA M-30,"PM21185",PM21185,447112026285594.00,442296464926618.00,31,90.214.586.024.917,24.344.455.883.463,,,,
6760,PUNTOS DE MEDIDA M-30,"PM21188",PM21188,447111443742452.00,442309725863645.00,31,-63.650.964.603.284,14.244.859.608.689,,,,
6773,PUNTOS DE MEDIDA M-30,"PM23071",PM23071,448197505596304.00,441571383389973.00,31,-68.423.853.053.393,18.922.992.694.266,,,,
6715,PUNTOS DE MEDIDA M-30,"PM20151",PM20151,448045754059666.00,443178354671515.00,31,21.143.496.229.324,48.434.754.565.886,,,,
3850,PUNTOS DE MEDIDA URBANOS,"1011", Genova O-E - General CastaÒos-Pl. Colon,447547893782712.00,441364401166405.00,31,40.981.968.430.399,88.917.758.850.141,,,,
10035,PUNTOS DE MEDIDA URBANOS,"1016",Marques de la Ensenada N-S - Orellana - Barbara Braganza,447522481817235.00,441335360948093.00,31,-26.923.719.126.164,66.626.297.860.600,,,,
3854,PUNTOS DE MEDIDA URBANOS,"1020",Fernado VI E-O - Campoamor-Hortaleza,447542041192736.00,441029861465876.00,31,-11.286.059.490.633,37.229.627.119.357,,,,
3855,PUNTOS DE MEDIDA URBANOS,"1021",Hortaleza. 75 S-N - Travesia San Mateo-Fernando VI,447538499003682.00,440920172461735.00,31,15.211.839.464.551,39.092.948.501.549,,,,
3838,PUNTOS DE MEDIDA M-30,"PM30902",PM30902,447326061847482.00,443727361105161.00,31,25.892.937.957.075,64.684.812.109.120,,,,
7127,PUNTOS DE MEDIDA M-30,"PM31301",PM31301,446958427439356.00,441119364570822.00,31,39.465.059.348.476,-11.569.169.448.804,,,,
6794,PUNTOS DE MEDIDA M-30,"PM41801",PM41801,447354917389812.00,437044002361466.00,31,-48.960.643.264.119,13.808.496.087.546,,,,
6936,PUNTOS DE MEDIDA M-30,"PM41802",PM41802,447352564887995.00,437034657271927.00,31,-70.174.972.451.056,-22.165.243.940.590,,,,
6937,PUNTOS DE MEDIDA M-30,"PM41851",PM41851,447258687215186.00,435263480478901.00,31,89.567.989.091.448,-23.626.039.174.847,,,,
6795,PUNTOS DE MEDIDA M-30,"PM41852",PM41852,447257147085427.00,435264013241116.00,31,-56.511.938.246.387,-15.596.730.572.296,,,,
6952,PUNTOS DE MEDIDA M-30,"PM41891",PM41891,447023383998296.00,432857684321228.00,31,-11.701.709.036.496,29.922.686.599.106,,,,
3852,PUNTOS DE MEDIDA URBANOS,"1030",P∫ Castellana S-N - Pl. Colon-Ayala,44754775059023.00,44156397050039.00,31,49.170.599.570.853,-14.083.957.465.272,,,,
6819,PUNTOS DE MEDIDA M-30,"PM30472",PM30472,447729759666946.00,444226378887273.00,31,-26.352.120.396.465,65.856.990.997.069,,,,
3495,PUNTOS DE MEDIDA M-30,"PM30752",PM30752,44745233455253.00,444554299696237.00,31,-49.166.057.798.664,-11.585.951.405.071,,,,
3849,PUNTOS DE MEDIDA URBANOS,"1010",Pl. Santa  Barbara S-N - Serrano Anguita-Pl. Alonso Martinez,447557902348746.00,441022835419939.00,31,51.702.653.226.414,-13.662.919.270.746,,,,
3497,PUNTOS DE MEDIDA URBANOS,"6019",Lopez Hoyos. 28 S-N - Lagasca-Velazquez,447689007552062.00,442138225388934.00,31,-45.808.448.584.295,11.039.538.179.514,,,,
3968,PUNTOS DE MEDIDA URBANOS,"6028",Maria Molina O-E - Principe Vergara-General PardiÒas,447673301440813.00,442535147973173.00,31,-26.308.156.651.461,-81.231.254.469.612,,,,
3969,PUNTOS DE MEDIDA URBANOS,"6029",Maria Molina E-O - Fco. Silvela-Principe Vergara,44767391275066.00,442586907192198.00,31,-17.827.421.996.412,-57.389.340.171.424,,,,
4021,PUNTOS DE MEDIDA URBANOS,"9005",Alcala O-E - Jorge Juan-Felipe II,447520767400425.00,44258051298778.00,31,-45.499.922.260.500,95.062.533.045.287,,,,
4392,PUNTOS DE MEDIDA URBANOS,"18018",San Bernardo S-N - Divino Pastor-MalasaÒa,447572049309802.00,440206365736971.00,31,50.429.487.985.833,11.004.952.605.394,,,,
3620,PUNTOS DE MEDIDA URBANOS,"18019",San Bernardo S-N - Travesia Pozas-Espiritu Santo,447544418607176.00,440111521771919.00,31,62.280.973.550.121,17.304.545.115.670,,,,
4115,PUNTOS DE MEDIDA URBANOS,"12008",P∫ Delicias S-N - Caceres- General Palanca,447244048913637.00,441197796926005.00,31,28.153.970.354.708,-85.845.518.195.039,,,,
4160,PUNTOS DE MEDIDA URBANOS,"13012",Espalter O-E - P∫ del Prado-Alfonso XII,447400341817301.00,441557181256971.00,31,10.009.707.631.281,-21.833.499.880.469,,,,
4365,PUNTOS DE MEDIDA URBANOS,"17034",Quintana E-O - Martin de los Heros-Mendizabal,447572347765674.00,439293488385447.00,31,99.047.932.224.963,-21.261.299.146.807,,,,
4415,PUNTOS DE MEDIDA URBANOS,"19014",Eloy Gonzalo O-E - Juan de Austria-Santa Engracia,447640123897342.00,440618094504089.00,31,38.307.186.271.722,21.417.464.774.491,,,,
4416,PUNTOS DE MEDIDA URBANOS,"19015",Gonzalo de CÛrdoba E-O - Cardenal Cisneros-Fuencarral,447617967264991.00,440476495780083.00,31,50.050.752.839.699,12.822.317.750.377,,,,
3694,PUNTOS DE MEDIDA URBANOS,"20005",Fernando el Catolico E-O - Blasco de Gara-Guzm·n el Bueno,447639616065551.00,439745294477535.00,31,-96.550.413.462.360,21.353.488.844.416,,,,
5438,PUNTOS DE MEDIDA URBANOS,"43027", Salida Centro CÌvico S-N -  Salida Centro CÌvico S-N,44815341611787.00,440025818582594.00,31,-18.632.471.339.291,-59.209.011.981.629,,,,
4379,PUNTOS DE MEDIDA URBANOS,"18001",Guzm·n el Bueno. 54 N-S - Donoso CortÈs-Fern·ndez de los Rios,447662844659028.00,439629080992953.00,31,69.239.056.135.872,-18.998.967.374.461,,,,
5581,PUNTOS DE MEDIDA URBANOS,"61070",Alberto Alcocer O-E - P∫ de la Habana-VÌctor AndrÈs Belaunde,447908139315614.00,442327142831189.00,31,-11.133.727.275.473,-24.073.717.198.026,,,,
5578,PUNTOS DE MEDIDA URBANOS,"61067",Potosi E-O - P∫ de la Habana-Ramiro GirÛn,447885333099997.00,442385744995105.00,31,-46.738.481.310.960,10.430.667.054.475,,,,
5580,PUNTOS DE MEDIDA URBANOS,"61069",VÌctor AndrÈs Belaunde N-S - Cochabamba-Potosi,447881286128504.00,442475675711538.00,31,-14.117.646.234.921,30.814.138.409.211,,,,
5694,PUNTOS DE MEDIDA URBANOS,"62084",Sor Angela de la Cruz E-O - Infanta Mercedes-Bravo Murillo,447931012200487.00,44096411084718.00,31,-12.380.831.284.868,-28.616.945.249.928,,,,
6310,PUNTOS DE MEDIDA URBANOS,"56030",Ctra. Acceso EstaciÛn de Hortaleza - Capit·n CortÈs-Santa Adela,44812994062682.00,444805015442101.00,31,35.999.569.851.225,10.806.430.828.773,,,,
6311,PUNTOS DE MEDIDA URBANOS,"56031",Ctra. Acceso EstaciÛn de Hortaleza - M40-Ctra. Acceso EstaciÛn de Hortaleza ,448145033128645.00,444907547249371.00,31,-12.137.160.792.091,27.103.664.492.511,,,,
6317,PUNTOS DE MEDIDA URBANOS,"56037",C/. Gregorio S·nchez Herr·ez - Barranquilla-Barichara,448101839238314.00,445975020895862.00,31,28.933.116.015.502,-63.501.600.430.628,,,,
6319,PUNTOS DE MEDIDA URBANOS,"56039",C/. Gregorio S·nchez Herr·ez - Las Carcavas-Gregorio S·nchez Herr·ez,448119688060643.00,446192305794455.00,31,-56.185.843.763.656,-15.399.651.263.471,,,,
6307,PUNTOS DE MEDIDA URBANOS,"56027",C/. Mar de las Antillas - Mar Menor-Mar Caspio,448089768385382.00,445352140039647.00,31,-32.042.291.799.664,97.683.461.903.692,,,,
6424,PUNTOS DE MEDIDA URBANOS,"65006",C/. Fuente Carrantona - Hacienda de Palacios-Encomienda de Palacios,44724688624718.00,446019688594402.00,31,38.803.520.953.491,88.360.941.332.269,,,,
9956,PUNTOS DE MEDIDA URBANOS,"74016",Pirra 7 E-O - Euterpe-Ctra. Acceso Est. O`Donnel,447765060321624.00,449853047420235.00,31,60.457.343.903.709,-17.185.271.556.081,,,,
6618,PUNTOS DE MEDIDA URBANOS,"79024",C/. Puerto de Somport - Foresta-Av. Burgos,448318529150231.00,443419482018042.00,31,-12.952.632.916.221,-42.803.219.418.056,,,,
9958,PUNTOS DE MEDIDA URBANOS,"74015",Ctra. Acceso Est. O`Donnell 5 S-N - Pasifae-Pirra,447757602635259.00,449780462190393.00,31,-90.162.377.984.621,-29.874.314.345.151,,,,
6507,PUNTOS DE MEDIDA URBANOS,"83405",Acceso A3 - A-3 Av. Democracia,447146529683679.00,447323398128932.00,31,-70.348.559.875.954,-19.783.332.297.524,,,,
5135,PUNTOS DE MEDIDA URBANOS,"58004",AV.ABRANTES S-N(CONDE-FARO),447052692721351.00,438348055042049.00,31,18.686.171.197.554,-40.356.193.528.149,,,,
6676,PUNTOS DE MEDIDA M-30,"PM10981",PM10981,447265022933578.00,443441502529626.00,31,-85.706.091.690.108,-28.070.169.889.837,,,,
6680,PUNTOS DE MEDIDA M-30,"PM11101",PM11101,447163457757893.00,442585639279485.00,31,16.176.449.158.961,52.530.692.073.236,,,,
6689,PUNTOS DE MEDIDA M-30,"PM11981",PM11981,447566164519499.00,437792658520254.00,31,-81.940.085.230.913,-21.979.401.491.869,,,,
6694,PUNTOS DE MEDIDA M-30,"PM12331",PM12331,447888839236856.00,437026711505339.00,31,12.631.004.173.685,-32.534.560.176.841,,,,
5283,PUNTOS DE MEDIDA URBANOS,"85009",SALLABERRY S-N,447203673069458.00,438946517537867.00,31,-37.263.582.513.185,-66.930.023.544.065,,,,
5284,PUNTOS DE MEDIDA URBANOS,"85010",MANUEL CARMONA N-S,447219925850492.00,43909915350898.00,31,21.286.508.865.629,66.489.194.678.050,,,,
5285,PUNTOS DE MEDIDA URBANOS,"85011",QUINCE DE MAYO  N-S,447232394820623.00,439229195354854.00,31,-27.806.097.835.202,-62.674.435.740.930,,,,
5386,PUNTOS DE MEDIDA URBANOS,"94002",LAG MARQUESADOSE-NO(S.ERASMO-REAL PINTO),446524766806675.00,4396656975066.00,31,-33.638.043.860.368,99.921.464.739.569,,,,
5394,PUNTOS DE MEDIDA URBANOS,"94013",DOMINGO PARRAGA E-O(G.ACEBO-R.PINTO),446628820657315.00,440044276411865.00,31,-15.189.422.086.165,32.772.188.813.127,,,,
6832,PUNTOS DE MEDIDA URBANOS,"94014",REAL DE PINTO S-N(S.JENARO-LENGUAS),446611342053055.00,44009623581328.00,31,24.720.364.313.829,-54.203.599.491.431,,,,
6576,PUNTOS DE MEDIDA URBANOS,"75402",GTA. FUENTE CARRA E-O(GIRO),448357693816465.00,44195643056084.00,31,31.738.152.865.588,95.698.769.957.054,,,,
3795,PUNTOS DE MEDIDA URBANOS,"78011",VALCARLOS S-N (SANTO DOMINGO DE LA CALZADA - PALAS DEL REY),448420758369677.00,4437887008448.00,31,67.291.523.225.797,16.014.545.194.861,,,,
3836,PUNTOS DE MEDIDA M-30,"PM22341",PM22341,447888101883266.00,437014758937506.00,31,-99.035.030.342.562,-21.752.130.319.713,,,,
4191,PUNTOS DE MEDIDA URBANOS,"2013",Dr. Esquerdo S-N - Lira-Estrella Polar,447356901079226.00,443266294260722.00,31,42.222.412.569.709,64.508.319.968.542,,,,
3873,PUNTOS DE MEDIDA URBANOS,"2021",Av. Mediterraneo O-E - Sanchez Barcaiztegui-Pl. Conde Casal,447333591047912.00,443069707222854.00,31,39.338.798.385.817,-11.616.737.577.527,,,,
3875,PUNTOS DE MEDIDA URBANOS,"2023",Alcalde Sainz Baranda E-O - Vaquerias-Lozoya,447452147793279.00,443508906697244.00,31,-93.838.786.468.238,-25.331.223.470.569,,,,
6931,PUNTOS DE MEDIDA M-30,"PM23187",PM23187,448183931136428.00,442402519473607.00,31,79.578.037.661.476,25.770.093.719.758,,,,
6934,PUNTOS DE MEDIDA M-30,"PM23221",PM23221,448200571079084.00,443095113111606.00,31,45.259.652.006.377,-91.923.375.313.610,,,,
6935,PUNTOS DE MEDIDA M-30,"PM23222",PM23222,448199993018745.00,443103176637329.00,31,-10.873.665.878.374,-36.056.420.859.936,,,,
3539,PUNTOS DE MEDIDA M-30,"PM30462",PM30462,447747173148409.00,444218054791074.00,31,65.371.600.406.960,14.260.792.527.241,,,,
7026,PUNTOS DE MEDIDA URBANOS,"1301", P∫ Recoletos  N-S - Pl. Colon-B·rbara Braganza,447527871351222.00,441514093754069.00,31,33.791.392.776.936,-10.099.117.174.871,,,,
7011,PUNTOS DE MEDIDA URBANOS,"1302", Pl. ColÛn  (Delante Gr. 6) -  Pl. ColÛn  (Delante Gr. 6),447542466338296.00,441546528935291.00,31,78.235.663.147.492,-25.254.709.023.047,,,,
6762,PUNTOS DE MEDIDA M-30,"PM21193",PM21193,447074274927073.00,442131217254228.00,31,35.480.194.713.866,10.567.378.803.422,,,,
6763,PUNTOS DE MEDIDA M-30,"PM21231",PM21231,447055723830576.00,441712185211721.00,31,41.552.553.843.187,-63.842.966.255.884,,,,
6768,PUNTOS DE MEDIDA M-30,"PM22241",PM22241,447806384371941.00,437234599735737.00,31,-16.557.351.547.558,41.797.625.842.723,,,,
3857,PUNTOS DE MEDIDA URBANOS,"2002",Dr. Esquerdo S-N - Alcalde Sainz Baranda-Ibiza(Giro a Ibiza),447449930809617.00,44332945536616.00,31,53.761.810.380.108,-12.093.130.601.715,,,,
3884,PUNTOS DE MEDIDA URBANOS,"2040",Dr. Esquerdo S-N - Astros-Pez Volador,447387727151296.00,443290015437858.00,31,17.247.205.821.569,38.226.412.422.454,,,,
3885,PUNTOS DE MEDIDA URBANOS,"2041",Dr. Esquerdo N-S - Av. Nazaret-Arias Montano,447380565482942.00,443268676781304.00,31,-25.889.104.187.899,-57.170.671.012.060,,,,
3887,PUNTOS DE MEDIDA URBANOS,"2043", Alcalde Sainz Baranda E-O - Giro a M-30,447495775130725.00,444015464100471.00,31,-56.559.955.468.465,-15.851.704.862.657,,,,
4368,PUNTOS DE MEDIDA URBANOS,"17037",Ferraz S-N - Ventura Rodriguez-Luisa Fernanda,447523913040818.00,439459690810232.00,31,76.847.871.669.933,-20.858.095.926.185,,,,
5461,PUNTOS DE MEDIDA URBANOS,"60014",P∫ Castellana S-N - Concha Espina-Rafael Salgado,447852723519114.00,441561048404796.00,31,95.122.486.282.255,-31.345.049.579.560,,,,
5462,PUNTOS DE MEDIDA URBANOS,"60015",P∫Castellana S-N - Pedro Teixeira-Gral.Yag¸e,447865761163674.00,441571736578082.00,31,11.502.079.438.126,-37.979.203.685.876,,,,
9929,PUNTOS DE MEDIDA URBANOS,"29010",SINESIO DELGADO S-N( AV.MIRAFLORES -MADRIGAL),447931579560496.00,43842596840481.00,31,78.243.564.891.346,21.125.870.470.617,,,,
9907,PUNTOS DE MEDIDA URBANOS,"29011",DEHESA DE LA VILLA S-N(M-30 -AV.COMPLUTENSE),447880307633905.00,438110663500795.00,31,24.633.148.875.782,55.511.389.077.903,,,,
9848,PUNTOS DE MEDIDA URBANOS,"84039", ONCE VIGAS S-N(M40-AVDA.PESETA),446839295650779.00,436287383211261.00,31,23.435.548.788.149,-50.945.828.054.215,,,,
4894,PUNTOS DE MEDIDA URBANOS,"98038",CUAR.POBLET N-S(ALHAMBRA-D.PARCENT),447220896307425.00,436302598443378.00,31,56.196.750.332.385,-13.200.935.839.059,,,,
9992,PUNTOS DE MEDIDA URBANOS,"98039",SEBASTIAN ALVARO O-E (GIRO DECHA),447198426472573.00,43457066711038.00,31,-21.589.390.214.418,48.358.950.643.691,,,,
4179,PUNTOS DE MEDIDA URBANOS,"13036",Sta Maria Cabeza N-S - Jose Antonio Armona-Palosde la lFrontera,447304320634606.00,441009148635924.00,31,84.285.600.838.189,-18.730.045.618.491,,,,
6707,PUNTOS DE MEDIDA M-30,"PM13044",PM13044,448206422019226.00,441224652546296.00,31,-63.109.843.504.637,14.954.279.269.124,,,,
6712,PUNTOS DE MEDIDA M-30,"PM20002",PM20002,448281801054421.00,443271452053671.00,31,20.750.959.073.612,-47.568.566.143.783,,,,
6713,PUNTOS DE MEDIDA M-30,"PM20021",PM20021,448167156830778.00,443014210752484.00,31,-38.994.956.195.921,37.823.785.672.233,,,,
6765,PUNTOS DE MEDIDA M-30,"PM21301",PM21301,447079466908381.00,44134044551997.00,31,-41.001.746.112.272,-89.831.270.713.664,,,,
3531,PUNTOS DE MEDIDA M-30,"PM21307",PM21307,447078511693918.00,441334481840175.00,31,54.703.936.731.997,13.046.240.056.866,,,,
6948,PUNTOS DE MEDIDA M-30,"PM22082",PM22082,447641606334364.00,437481317378642.00,31,82.629.773.839.746,-26.790.649.045.873,,,,
3725,PUNTOS DE MEDIDA URBANOS,"2028", Alcalde Sainz Baranda O-E - Giro Izq. a Vaquerias,447456523254818.00,443585280303239.00,31,59.715.480.384.836,-17.441.335.287.229,,,,
