idelem;tipo_elem;identif;nombre;north; east; zone; longitude; latitude;;
6589;PUNTOS DE MEDIDA URBANOS;77406;PTE, REINA E-O(GIRO A SIERRA ATAPUERCA);4483811;443184;30;-3,670551106;40,50306603;;
6590;PUNTOS DE MEDIDA URBANOS;77407;SIERRA ATAPUERCA S-N(GIRO A PTE, REINA);4483807;443139;30;-3,67108181;40,50302691;;
3530;PUNTOS DE MEDIDA URBANOS;77409;VALCARLOS S-N(GIRO A PTE, REINA);4483675;443294;30;-3,669240777;40,50184841;;
6595;PUNTOS DE MEDIDA URBANOS;78004;SANTO DOMINGO DE LA CALZADA E-O (REDECILLA DEL CAMINO - CAMINO DE SANTIAGO);4484496;443427;30;-3,667744566;40,50925338;;
4852;PUNTOS DE MEDIDA URBANOS;27035;VILLALONSO O-E(ALBINO HDEZ-REAL PINTO);4466995;440047;30;-3,705986068;40,3513592;;
4856;PUNTOS DE MEDIDA URBANOS;27039;P? TALLERES O-E (OPALO - SAN JENARO);4466764;440344;30;-3,702467355;40,34929952;;
4936;PUNTOS DE MEDIDA URBANOS;38017;E,MONTIJO GIRO S-N(POBLADOS-FATIMA);4470145;436547;30;-3,747511063;40,37947697;;
4946;PUNTOS DE MEDIDA URBANOS;38027;VENTURA D,B,S-N(HALCONERO REY-POBLADOS);4469609;438460;30;-3,724924859;40,37479188;;
4954;PUNTOS DE MEDIDA URBANOS;38036;AV,POBLADOS GIRO E-S(A42-CAZALEGAS);4469683;438770;30;-3,721280524;40,37548135;;
6778;PUNTOS DE MEDIDA M-30;PM31451;PM31451;4471579;439838;30;-3,708879593;40,39263926;;
3763;PUNTOS DE MEDIDA M-30;PM41301;PM41301;4469595;441131;30;-3,693462129;40,37485871;;
3925;PUNTOS DE MEDIDA URBANOS;4019;Dr,Arce; 11 N-S - Nervion-Pl, Republica Argentina;4477656;442124;30;-3,682498878;40,44754594;
4038;PUNTOS DE MEDIDA URBANOS;9036; Salida M-30 Norte - ;4476079;444093;30;-3,659142289;40,43347426;;
4370;PUNTOS DE MEDIDA URBANOS;17039;Martin de los Heros S-N - Buen Suceso-Marques de Urquijo;4475864;439222;30;-3,716546622;40,43119577;;
5467;PUNTOS DE MEDIDA URBANOS;60020; Alberto Alcocer E-O(Giro a Padre Dami·n E-S) -  Alberto Alcocer E-O(Giro a Padre Dami·n E-S);4479112;442018;30;-3,683881761;40,46065486;;
3448;PUNTOS DE MEDIDA URBANOS;60056;Padre Dami·n S-N - Concha Espina-Rafael Salgado;4478469;441896;30;-3,685261763;40,45485391;;
4958;PUNTOS DE MEDIDA URBANOS;38043; CARCASTILLO E-O;4470096;437371;30;-3,737799844;40,37909789;;
4971;PUNTOS DE MEDIDA URBANOS;39017;AV,POBLADOS O-E(SALADO-E,BARREIROS);4469364;440862;30;-3,69660923;40,37275869;;
3420;PUNTOS DE MEDIDA URBANOS;39018;EDUARD,BARREIROS S-N(PINSAPO-AV,ROSALES);4469071;440992;30;-3,695050898;40,37012839;;
6596;PUNTOS DE MEDIDA URBANOS;78006;AV, CAMINO DE SANTIAGO S-N (VILORIA DE LA RIOJA - SANTO DOMINGO DE LA CALZADA);4484493;443243;30;-3,669915952;40,50921379;;
3994;PUNTOS DE MEDIDA URBANOS;7003;Conde PeÒalver; 14 S-N - Hermosilla-Ayala;4475497;442802;30;-3,67430979;40,42814353;
5500;PUNTOS DE MEDIDA URBANOS;60057;P∫de la Habana S-N - Pl,Quito-Segre;4478203;441842;30;-3,685874215;40,45245388;;
6597;PUNTOS DE MEDIDA URBANOS;78007;AV, CAMINO DE SANTIAGO N-S (TIERRA DE MELIDE - PALAS DE REY);4484726;443428;30;-3,667753315;40,51132538;;
6774;PUNTOS DE MEDIDA M-30;PM23073;PM23073;4481964;441566;30;-3,689475356;40,48631518;;
3998;PUNTOS DE MEDIDA URBANOS;7012;Jose Ortega y Gasset O-E - Gral, Diaz Polier-Conde PeÒalver;4475903;442734;30;-3,675147968;40,4317963;;
4040;PUNTOS DE MEDIDA URBANOS;9026;Goya O-E - Fuente del Berro-Dr, Esquerdo;4475300;443204;30;-3,669553303;40,42639639;;
5512;PUNTOS DE MEDIDA URBANOS;60072;P∫Castellana S-N - General Yag¸e-Pl,Cuzco;4478875;441589;30;-3,688919542;40,45848981;;
3449;PUNTOS DE MEDIDA URBANOS;60079;Av,Asturias O-E - Conde de Serrallo-Pl,Castilla;4479998;441534;30;-3,689671649;40,46860241;;
7116;PUNTOS DE MEDIDA URBANOS;40402;Av, Pablo Neruda - Av, Pablo Neruda-Av, Pablo Neruda(Mediana);4470513;443928;30;-3,660597065;40,38332148;;
3587;PUNTOS DE MEDIDA URBANOS;41003;Av, Albufera - Sierra de Javalambre-Concordia;4472219;443567;30;-3,665000978;40,39866575;;
6550;PUNTOS DE MEDIDA URBANOS;74003;C/, Deyanira  - Arrastaria - Campezo;4477275;450519;30;-3,583477001;40,44465572;;
6776;PUNTOS DE MEDIDA M-30;PM23181;PM23181;4481847;442399;30;-3,679636639;40,48531941;;
3613;PUNTOS DE MEDIDA URBANOS;7011;Conde PeÒalver S-N - D, Ramon de la Cruz-Jose Ortega y Gasset;4475777;442823;30;-3,674087421;40,43066735;;
10013;PUNTOS DE MEDIDA URBANOS;7016;Francisco Silvela N-S - Padilla-Ortega y Gasset;4476042;443154;30;-3,670209056;40,4330773;;
4002;PUNTOS DE MEDIDA URBANOS;8001;Goya; 54 O-E - General PardiÒas-General Diaz Porlier;4475344;442572;30;-3,67700727;40,42674938;
6341;PUNTOS DE MEDIDA URBANOS;57010;Av, LogroÒo - Gonzalo de CÈspedes-Canal de Suez;4480425;450805;30;-3,580348808;40,47304986;;
6552;PUNTOS DE MEDIDA URBANOS;74005;C/, Campezo - Laguardia-Samaniego;4477584;450689;30;-3,581496459;40,44744949;;
6556;PUNTOS DE MEDIDA URBANOS;74011;C/, Arrastaria - Pirra-Deyanira;4477395;450395;30;-3,584948501;40,44572937;;
3509;PUNTOS DE MEDIDA URBANOS;78005;AV, SANTO DOMINGO DE LA CALZADA O-E (CASTIELLO DE JACA - CAMINO DE SANTIAGO);4484649;443187;30;-3,670590888;40,51061527;;
6951;PUNTOS DE MEDIDA M-30;PM41892;PM41892;4470226;432865;30;-3,790891761;40,37991814;;
3985;PUNTOS DE MEDIDA URBANOS;6302; Francisco Silvela E-O (Delante G, 4) - ;4476921;442522;30;-3,677739294;40,44095232;;
3989;PUNTOS DE MEDIDA URBANOS;6306; Principe Vergara N-S(Detras G,10) - ;4476921;442513;30;-3,677845409;40,4409517;;
3992;PUNTOS DE MEDIDA URBANOS;7001;Francisco Silvela N-S - Maria Molina-Diego de Leon;4476588;442763;30;-3,674867784;40,43796912;;
6355;PUNTOS DE MEDIDA URBANOS;59001;Av, Donostiarra - Av, Donostiarra-Virgen de la Roca;4476453;444200;30;-3,657913679;40,43685063;;
3612;PUNTOS DE MEDIDA URBANOS;7010;Conde PeÒalver; 60 N-S - Padilla-Jose Ortega y Gasse;4476011;442835;30;-3,673967002;40,43277617;
6427;PUNTOS DE MEDIDA URBANOS;65009;Av, Pablo Neruda - Andaluces-San Claudio;4471616;445599;30;-3,641006017;40,39336878;;
4008;PUNTOS DE MEDIDA URBANOS;8008;Principe Vergara; 71 N-S - Diego de Leon-Maldonado;4476423;442482;30;-3,678165833;40,43646333;
4009;PUNTOS DE MEDIDA URBANOS;8009;Principe Vergara; 54 S-N - Padilla-Juan Bravo;4476082;442468;30;-3,678300019;40,43339047;
4010;PUNTOS DE MEDIDA URBANOS;8010;Principe Vergara; 51 N-S - Padilla-Jose Ortega y Gasset;4476060;442457;30;-3,678427708;40,43319152;
4019;PUNTOS DE MEDIDA URBANOS;9002;Lateral M-30 S-N - Salida Puente Ventas-Ciudad Lineal;4475937;444103;30;-3,659011908;40,43219572;;
7109;PUNTOS DE MEDIDA URBANOS;9003;Alcala E-O - Raquel Meller- M-30;4476082;444199;30;-3,657892893;40,4335084;;
4896;PUNTOS DE MEDIDA URBANOS;37009;MAQUEDA O-E(QUERO-VALMOJADO);4471199;435505;30;-3,759892072;40,38889183;;
4897;PUNTOS DE MEDIDA URBANOS;37010;VALMOJADO N-S(ILLESCAS-MAQUEDA);4471236;435662;30;-3,758046159;40,38923729;;
4007;PUNTOS DE MEDIDA URBANOS;8007; Gral, Oraa; 58 O-E - Castello-Principe de Vergara;4476577;442470;30;-3,678321252;40,43784981;
6356;PUNTOS DE MEDIDA URBANOS;59002;Av, Donostiarra - Virgen de la Roca-Virgen del Lluc;4476424;444365;30;-3,655965818;40,43660044;;
6554;PUNTOS DE MEDIDA URBANOS;74008;C/, Samaniego - Campezo-Arrastaria;4477658;450488;30;-3,58387239;40,44810418;;
9931;PUNTOS DE MEDIDA URBANOS;29009;SINESIO DELGADO N-S(MADRIGAL -AV,MIRAFLORES);4479327;438439;30;-3,726112814;40,46233421;;
5235;PUNTOS DE MEDIDA URBANOS;82029;Av, Democracia - Av, Albufera-San Jaime;4470634;447046;30;-3,623875376;40,38461553;;
3568;PUNTOS DE MEDIDA URBANOS;24017;V,CARPETANA O-E(LAGUNA-N,S,VALVANERA);4471790;437175;30;-3,740275697;40,39434344;;
4752;PUNTOS DE MEDIDA URBANOS;24018;V,CARPETANA E-O(N,S,VALVANERA-LAGUNA);4471790;437170;30;-3,740334608;40,39434306;;
4753;PUNTOS DE MEDIDA URBANOS;24019;LOP,MEZQ,E-O(CASTELFL,-V,CARPETANA);4472015;437430;30;-3,737293342;40,39638954;;
4758;PUNTOS DE MEDIDA URBANOS;24025;VIA CARPETANA O-E(BRUNO GARCIA-LAGUNA);4471643;437050;30;-3,741733942;40,39300976;;
7000;PUNTOS DE MEDIDA URBANOS;27300;P? FERROVIARIOS GIRO A, PALACIOS;4466294;439143;30;-3,716563643;40,34497874;;
4892;PUNTOS DE MEDIDA URBANOS;37001; YEBENES E-O(COLEGIO H,CORTES);4471710;436348;30;-3,75001157;40,39355998;;
3450;PUNTOS DE MEDIDA URBANOS;60087;Santiago BernabÈu O-E(Entrada Pl,Quito) - Santiago BernabÈu O-E(Entrada Pl,Quito);4478125;441728;30;-3,6872114;40,45174324;;
5515;PUNTOS DE MEDIDA URBANOS;61001;Mateo Inurria O-E - Pl,Castilla-Gral,LÛpez Pozas;4479961;441848;30;-3,685964531;40,46829114;;
5535;PUNTOS DE MEDIDA URBANOS;61022;P∫ de la Habana N-S - Mateo Inurria-Comandant Franco;4480053;442540;30;-3,677810534;40,46916807;;
3401;PUNTOS DE MEDIDA URBANOS;90045;Concepcion JerÛnima O-E - Salvador -Toledo;4474142;440164;30;-3,705279608;40,4157515;;
6983;PUNTOS DE MEDIDA URBANOS;97018;Av,Pablo Iglesias  N-S - Ju·n Montalvo - Reina Victoria;4477947;439994;30;-3,707642472;40,45001637;;
3513;PUNTOS DE MEDIDA URBANOS;97020;Av,Reina Victoria E-O - Castillo PiÒeiro -Av,Pablo Iglesias;4477828;440162;30;-3,705650201;40,44895648;;
5778;PUNTOS DE MEDIDA URBANOS;97030;Gral, Ib·Òez √çbero S-N  - Francisco Sales - Reina Victoria;4477712;439862;30;-3,709176763;40,44788986;;
3707;PUNTOS DE MEDIDA URBANOS;97040;Mayor E-O - Sacramento-Bailen;4474293;439659;30;-3,711245872;40,41707532;;
5412;PUNTOS DE MEDIDA URBANOS;29301; AV,COMPLUTENSE O-E(INTERNO GIRO G,12)(P,M,1);4477953;438372;30;-3,726769635;40,44995175;;
4482;PUNTOS DE MEDIDA URBANOS;30008; MOZART E-O(ENTRADA AL CRUCE);4475352;438613;30;-3,723676489;40,42653874;;
4495;PUNTOS DE MEDIDA URBANOS;31001; FRANCOS RODRIGUEZ E-O(LOPE DE HARO-MARGARITAS);4478883;440294;30;-3,70419289;40,45846985;;
4496;PUNTOS DE MEDIDA URBANOS;31002;Francos Rodriguez O-E(Juan Encina-Jersnima Llorente);4478883;440232;30;-3,704924086;40,45846539;;
3524;PUNTOS DE MEDIDA URBANOS;31004;Francos Rodriguez O-E(Pamplona-Juan Encina);4478889;440148;30;-3,705915305;40,4585134;;
4556;PUNTOS DE MEDIDA URBANOS;32015;LA BAQEZA O-E(CAMINO GANAPANES-AV, BETANZOS);4481091;439703;30;-3,711372684;40,47831767;;
4566;PUNTOS DE MEDIDA URBANOS;32030;GINZO DE LIMIA N-S(MONFORTE LEMOS-MELCHOR FERNANDEZ ALMAGRO);4481236;440456;30;-3,702503185;40,47967822;;
4718;PUNTOS DE MEDIDA URBANOS;90044;Conde de Romanones N-S - Concepcion JerÛnima-Colegiata;4474062;440305;30;-3,70361027;40,41504095;;
4959;PUNTOS DE MEDIDA URBANOS;38044; REAL MADRID O-E;4470091;437323;30;-3,738364771;40,37904924;;
5905;PUNTOS DE MEDIDA URBANOS;42408;SANGENJO S-N;4482360;440896;30;-3,697417205;40,48983507;;
6961;PUNTOS DE MEDIDA URBANOS;73003;VALLE PINARES LLANOS S-N (MIRADOR DE LA REINA - AV, ARROYO DEL FRESNO);4482162;438333;30;-3,72763864;40,48786498;;
9998;PUNTOS DE MEDIDA URBANOS;73007;AV, CARDENAL HERRERA ORIA E-O (GAVILANES - ARROYOFRESNO);4481165;437411;30;-3,738418481;40,4788147;;
5508;PUNTOS DE MEDIDA URBANOS;60066;Lateral P∫Castellana S-N - Sor Angela de la Cruz -Ju·n Gris;4479097;441565;30;-3,689223025;40,460488;;
5516;PUNTOS DE MEDIDA URBANOS;61002;Mateo Inurria O-E - Gral,LÛpez Pozas-Manuel Ferrero;4479997;441969;30;-3,684540597;40,4686239;;
5517;PUNTOS DE MEDIDA URBANOS;61003;Mateo Inurria O-E - Av,Recuerdo-P∫ de la Habana;4480077;442406;30;-3,679393301;40,46937499;;
5608;PUNTOS DE MEDIDA URBANOS;61102;Principe de Vergara S-N - Pl,Rep˙blica Dominicana-Alfonso XIII;4479144;442734;30;-3,675440185;40,46099278;;
5925;PUNTOS DE MEDIDA URBANOS;44021;C/, Alcal·  - Concejal Julio GÛmez-Florencio Llorente;4476207;444929;30;-3,649297564;40,43468313;;
6557;PUNTOS DE MEDIDA URBANOS;74012;C/, Deyanira - Aracne-Arrastaria;4477309;450269;30;-3,586427502;40,4449471;;
9957;PUNTOS DE MEDIDA URBANOS;74014;Ctra, Acceso Est, O`Donnell 11 N-S  - Polimnia-Pirra;4477733;449783;30;-3,592191645;40,44873754;;
6956;PUNTOS DE MEDIDA URBANOS;75020;NTRA, SRA, VALVERDE S-N(ALONSO QUIJANO-MONASTERIO ARLANZA);4484348;442039;30;-3,684112816;40,50782432;;
6965;PUNTOS DE MEDIDA URBANOS;76005;MONASTERIO SUSO Y YUSO O-E (MONASTERIO DEL PAULAR - AV, MONTECARMELO);4483946;440865;30;-3,697931014;40,50412011;;
9862;PUNTOS DE MEDIDA URBANOS;76010;AV, MONTECARMELO S-N (MONASTERIO DE SILOS - MONASTERIO EL ESCORIAL);4484140;440951;30;-3,696934174;40,50587386;;
6970;PUNTOS DE MEDIDA URBANOS;76013;AV, MONTECARMELO N-S  (MONASTERIO ESCORIAL - MONASTERIO SILOS);4484262;440857;30;-3,698054938;40,50696618;;
10030;PUNTOS DE MEDIDA URBANOS;76018;(TACTICA)MONASTERIO HUELGAS N-S(MONASTERIO EL PAULAR-COSTA BRAVA);4483567;440068;30;-3,707300935;40,50064877;;
6585;PUNTOS DE MEDIDA URBANOS;77402;CASTIELLO JACA N-S(GIRO A PTE, REINA);4483943;442840;30;-3,674622694;40,50423151;;
6586;PUNTOS DE MEDIDA URBANOS;77403;CASTIELLO JACA S-N(GIRO A PTE, REINA);4483879;442860;30;-3,674380888;40,50365635;;
9859;PUNTOS DE MEDIDA URBANOS;76012;AV, MONASTERIO ESCORIAL E-O (MONASTERIO CAAVERIO - AV, MONTECARMELO);4484260;441012;30;-3,696225441;40,5069592;;
5228;PUNTOS DE MEDIDA URBANOS;82025;C/, Gonzalez Davila - Luis I-Cno, Hormigueras;4469961;445852;30;-3,637884431;40,37847596;;
5230;PUNTOS DE MEDIDA URBANOS;82027;C/, Felipe Alvarez - Manuel Pavia-Jesus del Pino;4470555;447185;30;-3,622231296;40,38391267;;
5381;PUNTOS DE MEDIDA URBANOS;89009;Av, Suertes - Rafael Leon-Jose Gutierrez;4468943;449137;30;-3,599106699;40,36951206;;
5213;PUNTOS DE MEDIDA URBANOS;82014;Cno, Hormigueras - Provisional-Gonzalez Davila;4469905;445987;30;-3,636289425;40,37798024;;
5214;PUNTOS DE MEDIDA URBANOS;82015;Cno, Hormigueras - Casas Miravetel-Gonzalez Davila;4469840;445813;30;-3,638333551;40,37738338;;
5192;PUNTOS DE MEDIDA URBANOS;81012;S,AMBROSIO O-E (P? ERM,SANTO-ENTR,TUNEL);4473117;438633;30;-3,723225112;40,40640637;;
4975;PUNTOS DE MEDIDA URBANOS;39022;AV, ROSALES O-E (E, BARREIROS-ALERCE);4469189;441023;30;-3,694696692;40,3711936;;
4976;PUNTOS DE MEDIDA URBANOS;39023;E,BARREIROS N-S(STA M, REINA-AV,ROSALES);4469180;441023;30;-3,69469586;40,37111252;;
5043;PUNTOS DE MEDIDA URBANOS;49010;GRAL, RICARDOS O-E(CASTRO ORO-CLARISAS);4471473;438158;30;-3,728662984;40,39156133;;
5053;PUNTOS DE MEDIDA URBANOS;49021;GRAL, RICARDOS O-E(REINOSA-FCO, ROMERO);4470673;437035;30;-3,741814788;40,38427044;;
5245;PUNTOS DE MEDIDA URBANOS;49032;BLASON S-N (EUG,MONTIJO-GRAL,RICARDOS);4470752;437247;30;-3,739325114;40,38499811;;
5255;PUNTOS DE MEDIDA URBANOS;50001;OPORTO O-E(LUIS GOMEZ-CNO VIEJO LEGANES);4471153;438231;30;-3,727771883;40,38868404;;
5063;PUNTOS DE MEDIDA URBANOS;50002;OPORTO E-O(ARGUESO-CNO,VIEJO LEGANES);4471051;438440;30;-3,725299743;40,38778064;;
5065;PUNTOS DE MEDIDA URBANOS;50004;OPORTO O-E(PORTALEGRE-ABRANTES);4470978;438764;30;-3,721475646;40,3871469;;
5112;PUNTOS DE MEDIDA URBANOS;51015;N,SRA,LUZ O-E(FDO, DELGADO-N,SRA FATIMA);4470922;436633;30;-3,746575291;40,38648307;;
5115;PUNTOS DE MEDIDA URBANOS;51018;NTRA SRA VALVANERA N-S (ACEUCHAL-OCA);4471530;437678;30;-3,734323798;40,39203903;;
5122;PUNTOS DE MEDIDA URBANOS;51023;MU?OZ GRANDES E-O(CASTROJERIZ-JABIRU);4471089;437199;30;-3,739923803;40,38803034;;
5123;PUNTOS DE MEDIDA URBANOS;51025;VIA CARPETANA S-N(C,ESCUDERO-L,FEITO);4471585;437017;30;-3,742117011;40,39248478;;
5155;PUNTOS DE MEDIDA URBANOS;80009;POBLADOS E-O(C,PENITENCIARIO-GRAL,FANJUL;4470873;435618;30;-3,758527848;40,38596383;;
5156;PUNTOS DE MEDIDA URBANOS;80010;GRA, FANJUL S-N(POBLADOS-OCA?A);4471073;435487;30;-3,760091372;40,38775538;;
5160;PUNTOS DE MEDIDA URBANOS;80015;J,CADALSO S-N(V,INCLAN-GRAL,FANJUL);4470706;434582;30;-3,770715477;40,38437873;;
5183;PUNTOS DE MEDIDA URBANOS;81002;P,JESUITAS N-S(NAVAS REY-P,OLIVOS);4473275;437687;30;-3,734388562;40,40775943;;
5185;PUNTOS DE MEDIDA URBANOS;81005;VIA CARPETANA N-S(CARAMUEL-ERMITA SANTO);4472660;437962;30;-3,73108786;40,40223978;;
5191;PUNTOS DE MEDIDA URBANOS;81011;AV,MANZANARES N-S ENTRADA TUNEL;4473812;438775;30;-3,721618604;40,41267769;;
9920;PUNTOS DE MEDIDA URBANOS;29022;EDUARDO SAAVEDRA N-S(PROF, ARANGUREN-E,INGENIEROS DE CAMINOS;4477853;438147;30;-3,729413082;40,4490342;;
4478;PUNTOS DE MEDIDA URBANOS;30001;P: DE LA FLORIDA; 42 S-N(MAESTRO SOROZABAL-P:FLORIDA 35);4475096;438822;30;-3,721188192;40,42424798;
4304;PUNTOS DE MEDIDA URBANOS;30011;P: FLORIDA; 11 N-S(MOZART-ENTRADA ESTACISN DEL NORTE);4474992;438904;30;-3,720211626;40,42331713;
4321;PUNTOS DE MEDIDA URBANOS;30014;CUESTA SAN VICENTE E-O(P: DEL REY-GTA, SAN VICENTE);4474871;439165;30;-3,71712356;40,42224623;;
4323;PUNTOS DE MEDIDA URBANOS;30016;P: VIRGEN DEL PUERTO S-N(CDAD PLASENCIA-GTA SAN VICENTE);4474651;439008;30;-3,71895304;40,42025288;;
4572;PUNTOS DE MEDIDA URBANOS;32040; SALIDA APARCAMIENTO MIDICOS HOSPITAL CARLOS III;4480902;440997;30;-3,696089811;40,47670803;;
4577;PUNTOS DE MEDIDA URBANOS;32047;AV, ASTURIAS E-O(SOROLLA -P: DIRECCISN);4480443;441003;30;-3,695976335;40,4725736;;
4578;PUNTOS DE MEDIDA URBANOS;32048; AV, ASTURIAS O-E(MAGNOLIAS -CEDROS);4480093;441387;30;-3,691414335;40,46944785;;
6775;PUNTOS DE MEDIDA M-30;PM23111;PM23111;4481861;441783;30;-3,686905642;40,48540256;;
7012;PUNTOS DE MEDIDA M-30;PM41853;PM41853;4472541;435314;30;-3,762278604;40,40096628;;
9915;PUNTOS DE MEDIDA URBANOS;32055;SINESIO DELGADO E-O (SALIDA TZNEL-HOSPITAL CARLOS III);4480896;441102;30;-3,6948506;40,47666144;;
6930;PUNTOS DE MEDIDA URBANOS;54027;San Cipriano - Lago Van-Villalmanzo;4472995;448627;30;-3,605440371;40,40598401;;
6225;PUNTOS DE MEDIDA URBANOS;55005;Ctra, Canillas - Javier Quinto-Torquemada;4479801;445825;30;-3,639040805;40,46711866;;
6226;PUNTOS DE MEDIDA URBANOS;55006;Ctra, Canillas - Torquemada-Javier Quinto;4479807;445812;30;-3,639194655;40,46717186;;
6408;PUNTOS DE MEDIDA URBANOS;64023;Av, Guadalajara  - Rumania-Marsella;4475105;448324;30;-3,609182499;40,4249735;;
6426;PUNTOS DE MEDIDA URBANOS;65008;Av, Pablo Neruda - El Bosco-Malgrat de Mar;4471821;445721;30;-3,639586052;40,39522351;;
6625;PUNTOS DE MEDIDA URBANOS;79032;Camino Fuente de la Mora - Av, Manoteras-PrÌncipe Carlos;4482088;444077;30;-3,659860373;40,48760517;;
5066;PUNTOS DE MEDIDA URBANOS;50005;OPORTO E-O(MERCEDES DOMINGO-PORTALEGRE);4470978;438802;30;-3,721027968;40,38714969;;
5118;PUNTOS DE MEDIDA URBANOS;51019;ZAIDA E-O(TORTOLA-N,SRA,VALVANERA);4471532;437732;30;-3,733687775;40,39206109;;
5121;PUNTOS DE MEDIDA URBANOS;51022;M,GRANDES E-O(GRAL,RICARDOS-CASTROJERIZ);4470996;437279;30;-3,738972158;40,38719858;;
5193;PUNTOS DE MEDIDA URBANOS;81013;I,VARGAS (CALLE)E-O(A,MANZAN,-P,E,STO);4472916;438676;30;-3,722699018;40,40459884;;
5248;PUNTOS DE MEDIDA URBANOS;84013;TRESETA E-O(CALDERILLA-VIA LUSITANA);4468959;437276;30;-3,738807024;40,36884811;;
5249;PUNTOS DE MEDIDA URBANOS;84014;VIA LUSITANA S-N(AV, PESETA-AGUACATE);4468902;437122;30;-3,740615179;40,36832303;;
5250;PUNTOS DE MEDIDA URBANOS;84016;AGUACATE E-O(VIA LUSITANA-AV EURO);4469068;437158;30;-3,740207543;40,36982115;;
5259;PUNTOS DE MEDIDA URBANOS;84024;CTRA B? FORTUNA N-S(TROMPAS-FLAUTAS);4469453;435076;30;-3,764768313;40,37312984;;
5262;PUNTOS DE MEDIDA URBANOS;84027;FLAUTAS O-E(TIMBALES-CTRA B? FORTUNA);4469337;434958;30;-3,766146334;40,37207566;;
5272;PUNTOS DE MEDIDA URBANOS;84037;AGUACATE O-E(CIRUELA-GUAYABA);4469502;436616;30;-3,746634327;40,37368978;;
9849;PUNTOS DE MEDIDA URBANOS;84038; CORONA N-S(AVDA,EURO-AVDA,PESETA);4468455;436289;30;-3,750381307;40,364233;;
5281;PUNTOS DE MEDIDA URBANOS;85007;GRAL RICARDOS E-O;4472131;439033;30;-3,718416932;40,39755341;;
5296;PUNTOS DE MEDIDA URBANOS;85022;MARQUES JURA REAL N-S;4471893;440003;30;-3,706965147;40,39547984;;
5312;PUNTOS DE MEDIDA URBANOS;86009;AV,AVIACION E-O(FLAUTAS-RAFAEL FINAT);4469769;434616;30;-3,770218806;40,37594054;;
5316;PUNTOS DE MEDIDA URBANOS;86013;ALDEAN,VERA N-S(G,SALIQUET-AVIACION;4469891;434164;30;-3,775555474;40,37700398;;
3749;PUNTOS DE MEDIDA URBANOS;86025;JOAQUIN TURINA O-E(JUAN XXIII-CNO,CRUCES;4469541;435700;30;-3,757427431;40,37397095;;
5328;PUNTOS DE MEDIDA URBANOS;86026;RAFAEL FINAT N-S(JOS,CADALSO-ROM,BASART);4470223;434626;30;-3,770147586;40,38003113;;
5329;PUNTOS DE MEDIDA URBANOS;86027;RAFAEL FINAT S-N(SALIQUET-ROMERO BASART);4470080;434534;30;-3,771216622;40,37873571;;
3750;PUNTOS DE MEDIDA URBANOS;86028;ROMERO BASART O-E(VALLE INCLAN-R,FINAT);4470198;434514;30;-3,771464335;40,37979713;;
4023;PUNTOS DE MEDIDA URBANOS;9007;Fco, Silvela N-S - Jose Ortega y Gasset-Pl, Manuel Becerra;4475829;443278;30;-3,668728193;40,43116695;;
5779;PUNTOS DE MEDIDA URBANOS;97031;Estudiantes N-S - Ju·n Montalvo - Reina Victoria;4477815;439688;30;-3,711238288;40,44880512;;
5088;PUNTOS DE MEDIDA URBANOS;96022;ARLANZA E-O;4471149;439312;30;-3,715035942;40,38872745;;
3551;PUNTOS DE MEDIDA URBANOS;96036; NAVAHONDA O-E;4471823;439392;30;-3,714157579;40,394805;;
5125;PUNTOS DE MEDIDA URBANOS;96038;EDUARDO MORALES S-N(AMISTAD-OCA);4471455;437520;30;-3,736177967;40,39135156;;
5126;PUNTOS DE MEDIDA URBANOS;96039;EDUARDO MORALES N-S(ABOLENGO-OCA);4471426;437521;30;-3,736163341;40,39109039;;
5109;PUNTOS DE MEDIDA URBANOS;96042;MU?OZ GRANDES S-N(LAGUNA-ANTOLINA MERINO;4471156;437099;30;-3,74110853;40,38862636;;
5780;PUNTOS DE MEDIDA URBANOS;97032;Av, Del Valle S-N - Gral,Asensio Cabanillas - Reina Victoria;4477594;439490;30;-3,713552005;40,44679987;;
3499;PUNTOS DE MEDIDA URBANOS;97033;Juan XXIII S-N  - Gral,Asensio Cabanillas -Av,Moncloa;4477722;439149;30;-3,717585144;40,44792806;;
3413;PUNTOS DE MEDIDA URBANOS;97036;Av,Federico Rubio N-S  - Aranjuez - Almansa;4478191;439948;30;-3,708207979;40,4522111;;
4262;PUNTOS DE MEDIDA URBANOS;97041;Bailen S-N (P,M,3) - Don Pedro -Mayor;4474217;439571;30;-3,712275842;40,41638429;;
5184;PUNTOS DE MEDIDA URBANOS;95037;M,DEL CARMEN N-S(CAMPILLO-P,OLIVOS);4473308;437917;30;-3,731681331;40,40807389;;
6921;PUNTOS DE MEDIDA URBANOS;79046;Av, Santo Domingo de la Calzada - Valcarlos-Sauceda;4484073;443868;30;-3,662502171;40,50547279;;
3699;PUNTOS DE MEDIDA URBANOS;79047;Acceso desde A-1 - A1-Av, Santo Domingo de la Calzada;4483931;444115;30;-3,659574588;40,50421027;;
6920;PUNTOS DE MEDIDA URBANOS;79048;Santo Domingo de la Calzada - Giro a la izquierda;4484010;443991;30;-3,661044975;40,50491357;;
6593;PUNTOS DE MEDIDA URBANOS;79049;VÌa de servicio - Salida hacÌa a A-1;4483922;444027;30;-3,660612334;40,50412326;;
